term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
test,-0.014248156721058246,-0.004234489972439853,-0.026258419370493134,-0.007986195197048192,-0.014710054599703723,-0.0037134453754245,-0.012348175773503932,-0.01681317363127975,0.01112846936212735,0.008070946818115102
limit,0.007670327492833457,-0.017616371022103297,-0.041740192814091207,-0.009634995496460819,0.01330002567332062,0.02761384364616387,0.011561017497270934,0.00841896537637931,-0.001158238470553732,-0.005331236150583922
shame,-0.014314502218140557,0.012686861853578204,0.00289430933498441,-0.0023328791312074277,-0.028832953285337,0.021181486587816066,0.011336949941609028,-0.020141800194516855,-0.007605181240703985,0.012732204022198235
guide,0.004843551682397526,0.0039059527362516723,0.02382816951129686,0.019376980266229273,-0.013216786616558006,0.007657030470191742,-0.0058780613660484385,0.033138321679979425,0.006490578637833522,-0.0019828899084331914
foundation,-0.0023913781591205544,-0.022556855689361745,-0.009121420095470555,0.0007253883096735394,0.003694716315490895,0.0019950657746549976,0.01385909979466113,-0.022703100748052044,0.012731073934039282,-0.002321557195638883
mass,0.009567769359633677,-0.02497337237277124,0.020521053939856725,0.02682346973275224,0.004984253409632405,-0.0104642886263187,-0.0073456187899891175,-0.011626162220876254,0.0044097798800756954,-0.018579140231704518
agreeable,-0.010130171032904176,-0.00858651720860339,-0.007721595421398902,-0.0009174676760905844,-0.01684830938483508,0.010421170676311287,0.01273107537075408,0.002261244447716997,-0.0010078826474588715,-0.0023891052118717596
spend,-0.026035175807003298,-0.005162036775852124,0.0115624277425986,0.057307782604689494,0.0033494287794415835,0.024174405625185566,-0.002680830498800108,-0.017542301806216853,-0.016743236355397404,-0.012458664856662645
neglect,-0.020745964498743483,-0.03359563303831154,-0.008953437288514195,-0.02393208822845486,0.010743349247724831,0.038651926362224094,-0.020679984319700057,-0.016732161205465546,0.024021515640325907,0.037641846370875025
coward,-0.02327059610969689,0.00881493691085421,0.0070044352568566885,0.011689376236362686,-0.024309151706465713,-0.007350863286473964,-0.015301777503578492,-0.02999808171348625,0.02279113211936582,-0.00641486391880166
interests,-0.03446995108585711,0.004513146883264445,0.020129702372380445,-0.015561409402593903,0.015285778129430445,0.002297542101213473,-0.04689239260497611,-0.02381600197856959,-0.05406542235924457,0.00792628247822327
faint,0.0021515880496662315,0.015293385897836827,-0.012291774356065183,-0.0021722241782907137,-0.014252832576307176,-0.01216138505938744,-0.014315876809876086,0.003575353510408494,-0.004856706170700638,0.008224532086144465
foreign,-0.0208487883361057,-0.02851812035977471,-0.02600083343148105,-0.0017952283336996886,-0.035587857780749625,0.020824651787354095,-0.016875359083036154,-0.017261168916748074,5.434569892714035e-05,-0.03381237386356075
eating,-0.008909468340018564,0.003457613368698288,0.007418821264963517,0.013565165660646293,-0.005060564583676334,0.010193989229750804,0.018534595094789885,-0.02239938086277467,-0.018715784354112395,0.002638554349146641
conscious,0.007915729569033761,0.010196584427947231,0.025928703472914722,-0.0026745322914319713,-0.009502623782700306,0.009571717156320138,0.009714076628596264,-0.004683391870002765,0.015689879192381326,0.016422413106576196
ruling,-0.014374222100089897,0.02128376355726976,-0.012406480274376993,0.04660232912561362,0.0033038646613488265,0.023960479601019196,0.017424882466640333,-0.0301132927705038,-0.030528781363000912,0.032144333211746354
pride,-0.015147846519854612,0.01049707307983949,0.009498939819295086,0.01553997019542055,-0.025468087414384864,0.00928319635945103,0.014710500814343103,0.007615081825695465,0.016560277269571783,0.0038593240707245997
impiety,-0.013690581413709014,-0.02879082309316999,-0.006779574985037379,-0.11831103117176306,0.14170002788763417,0.07430087640113048,-0.12930835891474787,-0.015224119127898379,0.18571288884115503,0.21319781500770726
daily,-0.013252064821863333,-0.02451027339856223,-0.00471470925718067,-0.0029313040274198615,-0.002319953164109123,-0.0014588609285850595,0.02776864946314524,0.0005785649759722718,0.0019145413876691087,0.006024162492750027
skilled,-0.00900202781826883,0.012144349213778797,-0.007255866553158029,-0.019822182678141457,-0.00018306535293590508,-0.004542741569031597,-0.05411354119975303,0.013426421497039476,0.020227881726596425,-0.018112277488340735
freedom,-0.030795143462930916,-0.038116989797976376,0.05257819180731107,0.19209762437160205,0.008680064323011709,0.05759016562094918,-0.012003584845816739,-0.061246378835535624,0.034027742548906496,0.01640636396294527
moderate,-0.03445577466303728,-0.040500300606607496,-0.019080967115671168,0.053010886505439,-0.016102476151830244,0.013645161079742129,-0.022453221319861983,-0.009212197454013747,0.004544179304227485,-0.0035222370291198043
immortal,0.036177782949715936,-0.0009685554283584844,0.06887342833410205,-0.004219083687644256,-0.09289761036807974,0.03138498595203223,0.029467739374848388,-0.06520555595289353,0.019002585092144787,0.06610174731940333
dishonour,-0.02991632978010834,0.002169151154856684,0.013858711856483172,-0.012849747303248496,-0.01462882200885572,-0.006878567562168623,0.04721185260000067,-0.04334976692839806,0.012822655010737405,-0.0004920258782850457
jest,-0.011155298874426168,-0.0003527765005670141,-0.018688204579565194,-0.020122761000078537,-0.002230895736601444,0.02154991960001364,0.00878207644797896,-0.01804114090344285,-0.0009710947405348414,-0.022207429446920713
period,-0.013758680438718692,-0.01812830142571934,-0.017782941336543588,0.0286265299474415,-0.002852761390518901,0.02121203059105846,0.03265073927040696,-0.021420272423421347,0.0004835248311144774,0.00809854047760257
oracle,-0.0372335044504088,-0.017837850967934107,0.02907025022731412,-0.062377299051306505,0.02196537002847628,-0.011487101295439534,0.03302195625770215,-0.061071810275000186,-0.006906269129373266,-0.013664761318212358
throw,-0.002147603732456361,0.007958026147752715,0.007678669021171541,-0.018365491104690986,-0.0017458883359727938,-0.019501213347374733,0.016192796798903855,-0.003346479658695642,-0.025405404363120058,-0.009316209439645118
hither,0.0004444457698021262,0.01774784133963717,0.006957071999597827,-0.011021834254802897,-0.0029515461549551704,-0.009286681694588447,-0.002932704921665572,-0.03545534277943577,0.027068751791163546,-0.03962401987799279
centre,0.08939017009041618,-0.061878714669263556,-0.008444960161413252,-0.016995799592781587,0.03412806463064092,0.07709014633993756,-0.014823932023195966,0.07198586499660894,0.04264426116321128,0.06563627680415571
alive,-0.024429785555144967,0.004680736254107475,0.014466275179985727,-0.03394645378462753,-0.025184625136693083,0.016435087210251432,0.020092689338567886,-0.049057345378781016,-0.0006189285015350909,-0.01833016653042069
space,0.11400690750187922,-0.037620204725935386,0.06664107540875971,0.05085947595268716,0.05864250595143176,0.019042493374271906,0.0137880507578593,0.0735277432465798,-0.07176654925285327,-0.024791632170678847
clearer,-0.00040097358722564544,0.012469813983055085,-0.036704362017068365,0.0041797870381160025,-0.019203736417691682,0.0005333973905969679,0.00813328981949293,0.004265215645095971,-0.013415505738843373,-0.0037282844491795105
truer,0.006473368701275579,0.004940096966370161,-0.03121695395386418,0.00686629885581103,0.0014044513716432296,0.00951406640134527,0.011844553727594957,-0.013339637385143583,-0.0042587361338877906,0.0008698346585289196
iron,-0.020293754905026697,0.00786521782907758,0.01259324833104857,0.028397968329095566,-0.03363384151021005,0.013449697846682146,-0.05151832988339667,0.027075928772981206,-0.029604188553938718,-0.014037811267633768
variety,0.028945862875689347,-0.01908636088320861,0.011838255340152207,0.02256064957090004,-0.012165325770577854,0.015205138723969364,-0.01703296747913938,-0.009807844569044193,-0.024564154542350888,-0.012252084386711706
anothers,-0.018117913710140685,0.019755465132755078,-0.0002703286364258666,0.009067569355322361,-0.00587206891107574,-0.01241009703945866,-0.02610276193290198,-0.02979434705942349,-0.0052604495651661885,0.009241435962982625
monstrous,-0.00843376380916833,0.0026002044531958216,-0.008114226045226903,-0.009741751679429726,-0.00248882339698558,0.00157173415898638,-0.0071826791242484605,0.004295758811976529,0.006344816046615384,0.015274422927254318
recollection,0.005980352726095318,0.027745092022637086,0.01247264441649124,0.001425873788438431,-0.04766050337839962,0.03471409845990462,0.028751479849607332,-0.014677957295125004,0.011237710739280806,-0.017035796986976413
ie,0.012450642175076198,-0.026638084066374124,-0.015213543408827166,0.014686508006096811,-0.010625877740918797,0.009295053042541686,-0.004201756539133071,-0.005196981522027923,-0.009577615215112339,0.002061118826681232
counsel,-0.039095740904751486,0.017649708861141495,0.005429634591200664,0.009127300739705885,-0.020137043464947015,-0.03498580818542742,-0.0048338998531643,-0.0124160031763401,0.03800877167261234,0.02368666862242386
attainment,-0.010386770023062096,0.014058463965551505,-0.0027446276531189846,-0.01806076060657013,-0.000856642061144322,0.009966187573548063,0.020284507301525017,-0.0189368144044269,0.015562249205207702,-0.0016441831932554438
variance,-0.0035583777645167855,0.015093487804853417,-0.013335745084077907,0.000584031839258306,-0.009311787482310575,-0.011018391930246748,0.013537896982129522,0.0027612630690073106,-0.00979258017290718,0.03782504650302412
mark,-0.00617117442624024,-0.0014010020022382596,-0.028474846609633515,-1.5647232197648534e-05,0.0037949927875335714,0.007519360817798544,-0.00557163188908595,0.0035147106247176703,0.0039055684168617607,-0.006388346580591585
madness,-0.010090495082617213,0.03716690698125865,0.029993337969366842,-0.0022358185669621397,-0.041254264974782934,0.024312709863941327,0.03484480170497662,0.025074253843332225,0.02611128421113593,0.029048823727135395
assembly,-0.05158150284223396,-0.015402857728955709,0.014733215410981909,-0.05237727653058481,0.004721508231175851,-0.016954539197622444,0.04242290233916355,-0.027504946184208505,0.003607215151996483,0.024121517888848337
perfection,0.009592055227709088,0.016078347704562772,-0.03082568613925012,-0.0037729373757818896,-0.008093511472120214,0.011100465635826277,0.013505455482699765,-0.008488848921175476,-0.01917544320051322,0.016813516896068477
statement,-0.006548705008720157,0.016898156590896305,-0.008628085959707628,-0.02162906015528593,0.008866792914837473,-0.010653671219804014,-0.024225760427429886,-0.019629562216331515,0.018360168634634404,0.001374582106845666
important,-0.029124773199987457,-0.027166059452220885,-0.031891854843789876,-0.00033657865523461285,-0.03496323377975875,-0.004617872579974019,0.011297150191047859,0.00013867050347002226,-0.003739224082017647,-0.01111964727619242
training,-0.025512913896029388,0.0012132710924707122,-0.02710890637166012,0.004642428124780859,-0.06778706387698975,-0.043427639099691426,-0.02372912613285331,-0.009186144893083866,-0.02635062194526496,0.01271845289229407
watch,-0.02411319363523772,-0.008353520911071733,-0.012182690558941446,0.013023571782700392,-0.02174479702843491,-0.0018632763971419505,0.00020230571027572708,-0.007789420401064907,7.677797584482296e-05,0.003081490201071203
rational,0.01822143422683363,-0.008087365369739424,-0.015445119095111034,0.011563652246952109,-0.007953646142681983,0.011962307212946457,-0.017965915517323378,-0.01841463757682399,0.011236998893244355,0.04030869100766076
approach,0.00887823494874359,0.01830561080507281,-0.010381787820085992,-0.016082464721812455,-0.019153322983733873,0.012095109670619676,0.027829006375224574,-0.027319599428715462,-0.004153429067041575,-0.011424883405961487
position,0.004139246101783,0.013828061797000201,-0.006065153812838996,-0.01769227705571395,-0.008402624648634362,0.012575240060548052,-0.007856627561375425,-0.02934380577723575,-0.0009293880710016537,-0.021630723028068854
lie,-0.022403041075261768,0.06063179495058801,0.028524173198280704,-0.06598769564187033,-0.02464668141787682,-0.0024280819240751735,-0.04527643046973495,-0.020530102295031178,-0.11291601913850313,0.048012743516953414
laugh,-0.008582458732873105,0.033622605292463324,0.006256137080543375,-0.027789805920028027,-0.0050146951000972825,-0.015386762903364319,-0.0030317604149975802,-0.0006635698854582513,0.028415306911694117,-0.007360687929666317
whence,0.00901230505002889,-0.000813908184964259,0.016485618989327787,0.011738222793826865,-0.021870829120865763,0.0022850377571457256,0.002018618876589171,-0.016264297968905984,0.011677656814825894,0.031240905314111538
hour,-0.023012611926033096,0.011861293036442785,0.0196213370607388,-0.015150093061258077,-0.014056155790499906,0.0051090809175102295,0.021720611718761863,-0.05150216484407279,-0.0024082130507085127,-0.0030009319317467935
obvious,0.02318529197514475,0.0022704652649440703,-0.017343719570911013,0.0015504519957125224,0.003357086357926007,-0.00013928823036701377,-0.0054406463676590034,0.023370491438242724,-0.014376541112037663,-0.0002839165616071997
pray,-0.009858744964266686,0.004370514100283647,0.0064705328147038246,0.018730946424542674,-0.003589022560866027,0.02455106653385653,-0.005814575767910577,0.02816698718378548,0.0034651797049916693,-0.029249303221519096
extent,-0.002597446385696965,0.0037208105642566394,0.0007467618826543115,0.0010947816763249008,-0.02051318538492345,-0.009932477865042784,0.015972758514836396,0.01468274018883363,0.010383392387955628,-0.004440096576927446
lover,-0.019698335649609558,0.18784365770794798,0.16138323535289179,-0.03697220378324286,-0.3358653260338596,0.1327328072447245,0.30477351179837553,0.08882752663100459,0.1479413875460131,0.23853589472761486
extraordinary,0.0005965382085883249,0.00752080785921262,0.009051411414660227,-0.007011769744877479,0.004518371800348731,-0.00022896238601209323,-0.0005046442845151866,-0.007291588361937127,-0.009829877372048839,0.026926056552070157
grant,-0.011393983645550047,0.007600290733883149,0.010478254055675016,0.000512375928014943,-0.016102922063053894,0.011383254339274243,-0.004412868483157697,0.03619760714079316,0.005417792963959789,-0.028710078905050663
piece,-0.004974346930905446,0.025321328669263135,-0.009796951079132756,-0.0005024564496685597,-0.012521672832008432,-0.00045285461301716463,0.006555689943877301,-0.0008183426653394877,-0.008847403847389928,-0.011697456607209106
extreme,-9.266349384899939e-05,-0.014420774476002441,0.014199086240758437,0.02401236195807432,0.0011015803769972574,-0.00494454420550101,-0.005207407158053305,-0.01772500247172047,0.010772015102725819,0.0010713400131833108
join,-0.012928131584396763,-0.004738354828853951,-0.012299355779930436,0.008320689460037767,-0.0011537988578350197,-0.007960224175151557,-0.009082834946896885,-0.00899839573859984,0.009600950380341053,0.0016311409240584037
teacher,-0.01694033910718389,0.04288683909209252,0.01642122019344307,-0.021523988502208876,-0.018624426147459905,-0.03834591292797731,-0.02629216598451877,-0.007227051798193141,0.04944856166831287,-0.025815263379333594
division,0.021003143358004135,0.005904075828962972,-0.09363366084785398,0.031039524493101555,0.007301009770584672,0.051351716628412605,0.03733182228462971,-0.02045645155857486,0.013507137408099066,0.023769489730204416
unwilling,-0.010588456388954271,0.0008650634291779209,0.0045375820635180164,0.004385709157373618,-0.014713843973985742,-0.01983364241638444,-0.004651048942008101,-0.02136923342942237,-0.01649192612655563,8.939335844887811e-05
pursue,-0.0069113788504582266,0.012612092563990226,-0.012634370515795273,0.00395329680334738,-0.008903796628908004,-0.0031928554552865087,0.009176453621409125,-0.013727820474131961,-0.004441174641574294,-0.011285888946722335
express,0.016531375875073126,-0.00926503735968716,-0.02093356285926286,-0.017697819377507213,-0.027538696052036998,0.006631810223297459,-0.04545081148717617,-0.009454117297629027,0.018612007711910256,-0.02615020501564412
intermediate,0.01398378965680621,0.017308576185965683,-0.007702864785184949,0.018107035357592317,-0.023237351179668683,0.02407889895231277,0.025419999303909226,-0.02184883552140127,-0.020822145638423054,-0.00675912905332684
claim,-0.012498287495541431,0.009159679834002704,-0.004865180687937443,-0.004976605814121274,0.01895463554011378,-0.041384393847484914,-0.011311877343148485,-0.023847114068469965,0.007186417507202327,0.003071668385677013
science,0.06415627968226569,0.20674112637394088,-0.39165841616177627,0.1584879875120981,0.19045262873149998,-0.2510139585281903,0.12910619226885608,-0.03063796013342925,0.041252074006251915,0.1389061819984458
ordinary,-0.008100415606011423,0.002986822582237254,-0.018207182090074797,0.0031927615539048965,-0.016100155649411595,-0.0071997526855077055,-0.0026926118813274196,-0.01098054853492474,-0.009129536123956618,0.012970963090507662
converse,-0.008681861170021093,0.01876239042548572,0.005996776762201091,-0.025672332610919273,-0.016424746049484816,-0.007784716314693405,0.00977235300843531,-0.019724139786355135,0.007125990074464181,0.0060427778185909485
include,-0.007191410934900757,0.007358715935465104,-0.022768925682290254,-0.0005869708833542642,-0.009052171035409467,0.007933301033381747,-0.014382618938898356,-0.010616216142319744,-0.013387714158229596,0.00027664276349509626
apt,-0.012734441351784871,-0.007498450405288934,-0.009859632527178664,1.628150221160947e-05,-0.01361525806382957,0.0013758627210815168,0.007966063328141149,-0.021640201308059714,-0.01580580935624923,-0.008150390234854947
destruction,-0.0024431991648649377,-0.011632601934425139,-0.004413649289017139,-0.0022005615795383906,-0.009892499899625417,0.01754294645076636,-0.01703192727302822,-0.021393408238348222,0.025074576610521187,-0.007336074706621824
victory,-0.05208190116567779,-0.04342169939035955,-0.009895557845495624,0.01583958907519829,-0.03910804357283872,-0.006769623611838821,-0.009994181783802975,0.02582350656579363,0.022976309787372664,-0.022448227736658034
politics,-0.011016743372753865,0.030219895747365177,-0.027231432997629198,0.00960434120252948,0.004326841888502158,-0.01659474955520704,0.012202803308994276,-0.029295237246706834,0.0008074053728325057,-0.00014422378529317084
cold,0.02067636337543849,0.01054213946588225,-0.021646039467665613,-0.019356680280768118,-0.031124063343873225,0.0013614709234547602,-0.01033829115153529,-0.036413421286159056,0.025817757215703084,0.02030757183069514
presence,-0.020669645061592322,0.06003335240124565,0.04246480316161224,-0.023009208116462548,-0.06859813526949401,-0.02007687064709568,0.06245545145140995,0.04327603521469501,0.05068159897355502,0.03662073069799361
choice,-0.03072198069661936,-0.02283382406677174,0.0019611038738395607,-0.0035394898114440923,-0.01912933173491464,0.012213100603665083,-0.032149112149787176,-0.010637112492871748,-0.03184208884420996,-0.024280713941128292
glory,-0.018777119554430063,-0.003578821896714372,0.014408308090788852,0.012430265747045397,-0.02804728355458784,0.008814280840058544,0.030765981694254183,0.004379677694090726,0.03666718444222944,0.02205445923359137
plants,0.013947058366224058,-0.004489660280095019,-0.010990824498717971,-0.00803932523052114,-0.013858841183293388,0.015258730917637204,-0.007102110576783178,-0.022690222913638928,0.002120771093427831,0.01495821073156911
improvement,-0.024809642519299513,0.020345601580412882,-0.011570495571522234,-0.005164206069996665,-0.01368451543462377,-0.03587152134603129,-0.039924756138714095,-0.04850201520019788,0.02113158758174855,-0.010579241281756703
deliver,-0.01329571118657858,-0.0034477762724710545,0.0048895235120129995,-0.004376935556782455,0.00738016486014624,0.0038734647962091486,0.012280340002597803,-0.003437150222921379,0.013599943637153616,-0.012210960809126153
raise,-0.009512141503962922,0.00806111256687881,-0.013014837782859279,0.003490137111773473,-0.005815235297220513,-0.0125756180598349,-0.007227346839873514,-0.02180363799402956,-0.0032805192256280835,0.01622373862489415
society,-0.01220755676222361,0.008215088116915025,0.004951612183729114,0.003095769272478253,-0.02334305992887861,0.005602438586736679,0.009137900204760704,0.002580455432610443,0.004034305604042312,0.018737694660758163
stage,0.0025857183160221367,0.015939729267962655,0.0012528413686813452,0.006627409447207589,-0.020588642998759434,-0.0037706756941253317,-0.007786273663425921,0.019132376267786383,-0.01164557983195658,0.01153305261549157
fault,-0.013923694232726044,0.03028260545157951,0.0011665247673932724,-0.024747100113799395,0.013813874172186375,0.004726011102528925,-0.02957476566984084,-0.02326302601313083,-0.04589902463840698,-0.017555928244031502
risk,-0.026524215509720853,0.004922387098870389,0.004791220182712838,0.00489666627035661,0.001147872720981933,0.006923398888146676,0.007757869758328699,-0.025667223987893457,0.011722395220514865,-0.04583727635597218
composition,0.016909999760294035,0.005856745492824652,-0.008120476704335716,-0.005227498262855834,-0.03474508828331636,-0.0039744735661049945,-0.010040111414642386,-0.012417542418337453,0.025397599879844423,0.019561911930171427
moderation,-0.03146037424413388,-0.0393333265052759,-0.017053452500490396,0.02610293563133105,-0.01965393841519784,0.004852764336435197,0.0005633273198289698,-0.01027569022363097,-0.0050937155681594105,-0.007135032775275506
lord,0.00026487089785371423,0.020770915120423016,0.0022824788410204457,0.0035887335623403316,-0.01775032067663854,0.02171311615242483,0.009537752981121887,-0.0092941463552842,-0.01500818047399224,0.02661287787668159
weakness,-0.013987445474508633,0.009763975855510088,0.01143846297685333,0.005423349904422475,0.001673429834906176,0.013503958178683427,-0.01674234121783392,-0.02800267314936986,-0.016308064738861417,0.0013886047207430862
fill,-0.0003591210217834128,-0.0038165622876206668,0.011087630627246764,-0.002857883503141591,0.0013482359615850667,0.00802783091573432,-0.011546637435348561,-0.012420807874515322,-0.027992498442468084,0.018827162948033323
write,-0.018621346547837165,0.009210691448748243,-0.014506788703011976,-0.03191905543903161,-0.015227055123092819,-0.017587311348372124,0.031083012471058085,0.01922488401390307,0.0250701213554855,0.01892671970757833
sir,-0.016364712767589988,0.00980657942440293,0.0007568802118050519,-0.0074467514584932075,0.006919972916276971,0.003411639372412677,-0.007030031036308479,-0.027496975657156194,-0.01096470902583142,0.006441710822989048
intelligible,0.04239451270120704,-0.01007864692467186,-0.013916053402697411,-0.01195417758808163,-0.031242337846136527,0.007861544377070755,0.015709243648290103,-0.020737551325734977,-0.029596774830511582,0.007224958287663211
swiftness,0.013611872494032874,-0.0006744421621723165,-0.0121639191303639,-0.009683675072700165,-0.002120688987630839,-0.01133386430019996,-0.0316361057588295,0.0011523323566587009,-0.01650939683350205,0.025265128897088804
stay,-0.004166971514339193,0.016749781726782556,0.013839909434084263,-0.0074099357523886335,0.0032129162955396337,0.004839708560069708,-0.004356589643729489,0.002334399960113625,-0.0179347356891778,-0.006998168479999106
rank,-0.010219344041018097,0.012525825778292723,-0.015301259168795671,-0.005311962638522721,-0.002310576087671256,0.002911353296258125,-0.0004554806948610413,-0.03543132733957191,-0.008823501878313593,-0.012012722173095878
road,-0.004809223788487028,0.0034258826974638296,-0.006176143722836995,0.007054651441938774,-0.02258883325384984,0.021095882481796672,0.01598945736505435,0.004833881357647787,0.0002948230788319009,0.013574605985233072
path,0.009605071657416466,0.002293425028451727,-0.022686074990009505,-0.013368325723075308,-0.009846356984730568,0.026271534751833185,-0.014336021567047713,0.0006005031168575438,-0.007401260800649728,0.0555667735302416
pleased,-0.00416662781433378,0.04749363143209551,-0.004633536241664563,-0.012586878559561991,-0.03590447300651294,-0.006503266327657658,0.007778250700471106,-0.025106196206258594,0.010940119179688923,-0.00872561076484823
attack,-0.005609060238443518,-0.004513418863186926,0.0018644750956620724,0.016803171154479195,-0.01876217544067767,0.015415400675201698,0.009928890468965834,-0.010494688214799083,0.0295545272603244,-0.01277969042298895
vulgar,-0.009417261408341027,0.0031778582162687295,-0.0021640386404394333,0.03214905098302326,-0.025802530221893764,0.034204501584310806,0.010320270232223578,-0.01888313428689451,0.012152931807074498,0.0007313869919242822
healthy,-0.018273383895478442,0.013761536038816283,-0.002010532855026481,0.006178088177481749,-0.04250694232006762,-0.007615946180730439,-0.027986877987231613,-0.008152027934904047,-0.0006455148320040049,0.019161037412248907
thither,-0.0026251668578476956,0.003967759968795532,0.0042863066861058355,-0.0007468266921756968,-0.010947397326226882,-0.00024137329192546576,0.016783398522551077,-0.023383318161654097,-0.012483334877816988,-0.012126175531639388
acquaintance,-0.00884400116083565,0.021986416132595676,-0.004148170287194032,-0.013959588195207399,0.019614035301614124,-0.017941883888939136,-0.012130100181264602,-0.023066417548122203,-0.0023368702467980924,-0.030149945193215778
progress,0.026124972125401852,0.005905282788593622,-0.05249605624166372,0.00932677702184509,0.016336281987480605,0.008877663799900395,0.022036874415380374,0.0025531556432935964,-0.02416921734266709,0.004878154927637733
musical,-0.011367967436043893,-0.011561671099535107,-0.015498350561459007,-0.010988996778929984,-0.049784435967952644,-0.016163098660738666,-0.00461879241298991,0.024964738137625148,-0.01792868551612483,0.01756089291476772
read,-0.0017145497647884896,0.00855534779060777,-0.010447019811035003,-0.010272032801493428,-0.03073211520866723,0.017154273672193077,3.988821581142312e-05,0.012910468401517773,0.021437745531358972,0.004907854689277411
minister,-0.013518258564331961,-0.0020478151761809137,0.0019448757390345941,-0.006759450589606594,-0.008813466043578416,-0.0035373172239058807,0.002461937957170901,-0.0069458428819449865,-0.008241439217105618,0.0048257555322666285
promise,-0.007722488940981395,0.03165670379538037,0.018081272184741065,-0.007371497302947423,-0.012858021091797076,0.007419484697909737,-0.009217997979936787,-0.009906317540597367,0.018795460805984966,-0.015236705517427706
joy,-0.0013883456719353774,-0.00025852218254305615,0.003583205107917119,0.01080435176206603,-0.01438711579725455,0.018372059109971844,-0.010972392705689744,-0.01578529854401761,-0.004668170850010627,-0.006699594902389955
orderly,-0.019618414332928467,-0.004232121827962112,-0.026099234751441117,0.029828707206547133,-0.017210851595076553,0.012653366047429357,0.018321085050311922,-0.017504820652696717,-0.018598507235361515,0.0033229659297390763
contradiction,-8.604961638187499e-05,0.03164361782063422,-0.015567122221490686,-0.023025207896775597,-0.006433540397703605,-0.00582479156006087,-0.014684039488701561,-0.027321351924417564,-0.004066126937134047,-0.032406775151667434
inflict,-0.018277403116704102,-0.0003368298147090608,0.018247227620933174,-0.008424937204963744,0.006613613122115959,0.0007275098418837593,-0.0002515394288091945,0.011211443748507039,-0.0016918470570070592,0.018510483328733816
affection,0.002985494942282274,0.00010401330189572258,-0.0014220930461348589,-0.0019732287503268207,-0.025955937578362714,0.029007547619716738,-0.00995473324817046,-0.013278331851670114,0.009547286260697573,-0.022348657540331746
partake,0.0434618435535988,0.006037669066967759,-0.09351584386061991,-0.047435901623147626,0.04463622994760201,0.19942870784652253,-0.014903129877240011,0.03975281540290453,0.10091479264027575,-0.23480533988554375
ambition,-0.009352106326642677,0.01265962972387106,0.005331491646502594,0.021707583735766048,-0.007481265618841201,0.00852622771150115,0.005524053959514407,-0.017392139816326407,-0.0006867757278914393,-0.008418097232661213
inform,-0.030815928611487117,-0.02860682775215646,-0.004063072482668759,-0.027894186333162565,0.004212192767684975,-0.021646735155700925,0.025108615356411252,-0.0003571963530679048,-0.00027907554099939404,0.012691788734450288
glad,-0.005457743187691758,0.028341426206864966,0.00686514451840392,-0.0024335026111087944,-0.0294941146663842,-0.005459295110181671,0.004648748889982914,-0.005298120070742361,0.0339005712708703,-0.027095971888753824
contest,-0.02470459027943666,-0.006803413463569186,-0.0004915764955304825,-0.0005140139814821933,0.0025910858975608693,-0.003081724017964113,0.016799956254491096,-0.00027368338736899527,-0.007798883529902219,-0.00874810334530494
definition,0.02311999714906721,0.05189049143937579,-0.10256297756880024,-0.06594014322854506,0.07710085275164291,0.06712185536184682,-0.0911499109715053,0.012312928314219394,0.07207332801776538,0.005847218884635776
bid,-0.01101051863651686,0.01917764633954496,0.015025226298470274,-0.010516805130522456,-0.016761397739662058,0.003949057894237993,0.015780922256415884,-0.009359032405136561,0.017184377037094755,-0.025046475622423278
delighted,-0.00690411325616465,0.04114045144243151,0.02293444992329636,-0.01554507987230609,-0.010684033511345377,-0.019996526339668273,-0.03182605637228048,-0.002229757742833959,-0.01844275198939688,-0.013163135155025865
save,-0.016688507012147916,0.012269662590661902,0.01672135121278272,-0.01404985638878983,-0.0011024438903817363,-0.013726833969803532,0.020197664254679917,-0.02318340758756692,0.012256696478987002,-0.00251593179303911
inspired,-0.0007206834073728086,0.020294495458699744,0.05320877765395026,-0.008099124900736311,-0.055938277580373084,-0.0017957127477347316,-0.013324296775403815,0.09066325773065331,0.03421768151885146,0.023891871774583854
glorious,-0.013787085335231803,0.002670711592402248,0.014778374953636394,0.02227131775385025,-0.0278706254517805,0.013353221036959,0.01452974898407852,-0.00711364511568484,0.028302276135431043,-0.022502512346793655
invention,-0.003053692583633369,0.018299924268686825,0.002213043756578209,-0.007755916622475434,-0.013315854865399676,-0.0004854025591321489,-0.021641200173204426,0.0017679670320643634,-0.003668593272364111,-0.010752289902047185
deceive,-0.00962394793767903,0.034634458961976186,0.012592476407692168,-0.02250421961727851,0.013474916955863135,-0.02341161383099903,-0.015791953531396334,-0.011027710245044915,-0.0292445233885789,-0.0016600040917352284
whither,-0.007240802503324043,0.019129045163581267,0.024068585613903633,-0.024736865469071386,-0.0041979859206520915,0.017891663175917602,0.00565591217506202,-0.027983575295676043,0.0152219776113334,-0.003371294618846586
trust,-0.009388736754746099,0.013935841875678598,0.0196906539900581,0.001646796354958969,-0.01670493961322003,0.010534056441743244,0.015482765128438956,0.027721933976460108,0.03356540224482401,-0.019391544683588734
alternative,0.003383141677807215,0.008647700542329084,0.003841798456289513,0.000839911483942233,0.01654588561589334,0.024756011129165707,-0.00703692626352671,-0.0009845953620037469,0.012885845932630174,-0.012230573949342972
