book_id,chap_id,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
1497,8,forcibly,1,0.0003734647462706,RB,0.0003734647462706,0.0,0.0,0.0003734647462706,0.0,0.0,0.0,0.0,-0.0003734647462706
1497,8,forgiving,1,0.000513652478512,VBG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000513652478512,0.000513652478512
1497,8,fortress,1,0.0003734647462706,NN,0.0,0.0,0.0,0.0003734647462706,0.0,0.0003734647462706,0.0,0.0003734647462706,0.0003734647462706
1497,8,fortune,2,0.0001679416109906,NN,0.0,0.0001679416109906,0.0,0.0,0.0001679416109906,0.0,0.0001679416109906,0.0001679416109906,0.0001679416109906
1497,8,found,8,0.0001156898866321,VBN,0.0,0.0,0.0,0.0,0.0001156898866321,0.0,0.0,0.0001156898866321,0.0001156898866321
1497,8,freedom,11,0.0015931124293975,NN,0.0,0.0,0.0,0.0,0.0015931124293975,0.0,0.0,0.0015931124293975,0.0015931124293975
1497,8,friend,9,0.0001533527066585,NN,0.0,0.0,0.0,0.0,0.0001533527066585,0.0,0.0,0.0001533527066585,0.0001533527066585
1497,8,fully,1,0.0002332770140293,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002332770140293,0.0002332770140293
1497,8,gain,2,0.0001509213889387,VB,0.0,0.0001509213889387,0.0,0.0,0.0001509213889387,0.0,0.0,0.0,0.0001509213889387
1497,8,general,7,0.0001376921059043,JJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001376921059043,0.0001376921059043
1497,8,gentleman,1,0.0002198325514921,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002198325514921,0.0002198325514921
1497,8,glory,3,0.0004563661986928,NN,0.0,0.0004563661986928,0.0,0.0,0.0004563661986928,0.0,0.0,0.0004563661986928,0.0004563661986928
1497,8,god,2,3.407837925745548e-05,NNP,0.0,3.407837925745548e-05,0.0,3.407837925745548e-05,3.407837925745548e-05,0.0,0.0,3.407837925745548e-05,3.407837925745548e-05
1497,8,good,32,0.0002248277869999,JJ,0.0,0.0002248277869999,0.0,0.0,0.0002248277869999,0.0,0.0002248277869999,0.0002248277869999,0.0002248277869999
1497,8,govern,1,0.0001863537240329,VB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001863537240329,0.0001863537240329
1497,8,government,28,0.0024765611179904,NN,0.0,0.0,0.0,0.0024765611179904,0.0,0.0,0.0,0.0,-0.0024765611179904
1497,8,greatness,1,0.0001313839401353,NN,0.0,0.0,0.0,0.0,0.0001313839401353,0.0,0.0001313839401353,0.0001313839401353,0.0001313839401353
1497,8,grow,5,0.0003982240962537,VB,0.0,0.0003982240962537,0.0,0.0,0.0003982240962537,0.0,0.0,0.0003982240962537,0.0003982240962537
1497,8,guard,3,0.0003087295415574,NN,0.0,0.0,0.0,0.0003087295415574,0.0,0.0,0.0,0.0003087295415574,0.0003087295415574
1497,8,guardian,3,0.0002653458340704,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002653458340704,0.0002653458340704
1497,8,guardianship,1,0.0003367552557984,NN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367552557984,0.0003367552557984
1497,8,happiness,2,0.0001349656470368,NN,0.0,0.0001349656470368,0.0,0.0,0.0001349656470368,0.0,0.0,0.0,0.0001349656470368
1497,8,happy,1,4.948057744684402e-05,JJ,0.0,4.948057744684402e-05,0.0,0.0,4.948057744684402e-05,0.0,0.0,4.948057744684402e-05,4.948057744684402e-05
1497,8,hate,2,0.000250316203658,VB,0.000250316203658,0.0,0.000250316203658,0.000250316203658,0.0,0.000250316203658,0.0,0.0,-0.000250316203658
1497,8,hatred,1,0.0001768972227136,NN,0.0001768972227136,0.0,0.0001768972227136,0.0001768972227136,0.0,0.0001768972227136,0.0,0.0,-0.0001768972227136
1497,8,hearing,1,5.63797913156989e-05,NN,0.0,0.0,0.0,5.63797913156989e-05,0.0,0.0,0.0,0.0,-5.63797913156989e-05
1497,8,helpless,1,0.0002332770140293,NN,0.0,0.0,0.0,0.0002332770140293,0.0,0.0002332770140293,0.0,0.0,-0.0002332770140293
1497,8,hero,1,0.0001680934306075,NN,0.0,0.0001680934306075,0.0,0.0,0.0001680934306075,0.0,0.0001680934306075,0.0001680934306075,0.0001680934306075
1497,8,heyday,1,0.000513652478512,NN,0.0,0.000513652478512,0.0,0.0,0.000513652478512,0.0,0.0,0.000513652478512,0.000513652478512
